TransactionID,TransactionDate,Amount,BankNameSent,BankNameReceived,RemainingBalance,City,Gender,TransactionType,Status,TransactionTime,DeviceType,PaymentMethod,MerchantName,Purpose,CustomerAge,PaymentMode,Currency,CustomerAccountNumber,MerchantAccountNumber
TXN07168,05/29/2024,938.38,HDFC Bank,ICICI Bank,9120.42,Mumbai,Male,Payment,Success,11:48:48 PM,Tablet,Phone Number,Swiggy,Bill Payment,28,Instant,INR,123456796180,987654328180
TXN07169,06/30/2024,1145.54,SBI Bank,HDFC Bank,6926.51,Delhi,Female,Transfer,Success,03:54:00 AM,Laptop,QR Code,IRCTC,Others,29,Scheduled,USD,123456796181,987654328181
TXN07170,07/01/2024,955.86,ICICI Bank,SBI Bank,737.36,Bangalore,Male,Payment,Failed,02:05:47 AM,Mobile,UPI ID,Flipkart,Shopping,30,Instant,EUR,123456796182,987654328182
TXN07171,08/02/2024,953.39,Axis Bank,Axis Bank,5531.69,Hyderabad,Female,Transfer,Success,06:34:38 PM,Tablet,Phone Number,Amazon,Food,31,Scheduled,GBP,123456796183,987654328183
TXN07172,09/03/2024,321.67,HDFC Bank,ICICI Bank,9077.45,Mumbai,Male,Payment,Success,03:29:40 PM,Laptop,QR Code,Zomato,Travel,32,Instant,INR,123456796184,987654328184
TXN07173,10/04/2024,226.24,SBI Bank,HDFC Bank,7246.84,Delhi,Female,Transfer,Success,11:44:09 PM,Mobile,UPI ID,Swiggy,Bill Payment,33,Scheduled,USD,123456796185,987654328185
TXN07174,11/05/2024,1923.17,ICICI Bank,SBI Bank,5360.61,Bangalore,Male,Payment,Success,11:47:47 PM,Tablet,Phone Number,IRCTC,Others,34,Instant,EUR,123456796186,987654328186
TXN07175,12/06/2024,606.95,Axis Bank,Axis Bank,2411.07,Hyderabad,Female,Transfer,Failed,07:09:11 PM,Laptop,QR Code,Flipkart,Shopping,35,Scheduled,GBP,123456796187,987654328187
TXN07176,01/07/2024,1812.94,HDFC Bank,ICICI Bank,2523.17,Mumbai,Male,Payment,Success,03:31:17 AM,Mobile,UPI ID,Amazon,Food,36,Instant,INR,123456796188,987654328188
TXN07177,02/08/2024,1724.23,SBI Bank,HDFC Bank,5321.14,Delhi,Female,Transfer,Success,05:25:58 AM,Tablet,Phone Number,Zomato,Travel,37,Scheduled,USD,123456796189,987654328189
TXN07178,03/09/2024,1805.01,ICICI Bank,SBI Bank,7467.16,Bangalore,Male,Payment,Success,01:17:05 AM,Laptop,QR Code,Swiggy,Bill Payment,38,Instant,EUR,123456796190,987654328190
TXN07179,04/10/2024,272.23,Axis Bank,Axis Bank,7734.01,Hyderabad,Female,Transfer,Success,09:11:49 PM,Mobile,UPI ID,IRCTC,Others,39,Scheduled,GBP,123456796191,987654328191
TXN07180,05/11/2024,1964.49,HDFC Bank,ICICI Bank,9558.73,Mumbai,Male,Payment,Failed,07:55:36 PM,Tablet,Phone Number,Flipkart,Shopping,40,Instant,INR,123456796192,987654328192
TXN07181,06/12/2024,293.99,SBI Bank,HDFC Bank,8432.86,Delhi,Female,Transfer,Success,04:57:29 AM,Laptop,QR Code,Amazon,Food,41,Scheduled,USD,123456796193,987654328193
TXN07182,07/13/2024,642.09,ICICI Bank,SBI Bank,3900.37,Bangalore,Male,Payment,Success,01:36:05 AM,Mobile,UPI ID,Zomato,Travel,42,Instant,EUR,123456796194,987654328194
TXN07183,08/14/2024,782.31,Axis Bank,Axis Bank,6920.1,Hyderabad,Female,Transfer,Success,09:35:07 PM,Tablet,Phone Number,Swiggy,Bill Payment,43,Scheduled,GBP,123456796195,987654328195
TXN07184,09/15/2024,308.76,HDFC Bank,ICICI Bank,426,Mumbai,Male,Payment,Success,04:27:59 PM,Laptop,QR Code,IRCTC,Others,44,Instant,INR,123456796196,987654328196
TXN07185,10/16/2024,1922.18,SBI Bank,HDFC Bank,72.15,Delhi,Female,Transfer,Failed,02:11:35 AM,Mobile,UPI ID,Flipkart,Shopping,45,Scheduled,USD,123456796197,987654328197
TXN07186,11/17/2024,82.67,ICICI Bank,SBI Bank,3828.23,Bangalore,Male,Payment,Success,11:59:19 AM,Tablet,Phone Number,Amazon,Food,46,Instant,EUR,123456796198,987654328198
TXN07187,12/18/2024,1689.84,Axis Bank,Axis Bank,1027.54,Hyderabad,Female,Transfer,Success,11:41:41 AM,Laptop,QR Code,Zomato,Travel,47,Scheduled,GBP,123456796199,987654328199
TXN07188,01/19/2024,886.7,HDFC Bank,ICICI Bank,7367.93,Mumbai,Male,Payment,Success,04:32:31 AM,Mobile,UPI ID,Swiggy,Bill Payment,48,Instant,INR,123456796200,987654328200
TXN07189,02/20/2024,1215.91,SBI Bank,HDFC Bank,4376.8,Delhi,Female,Transfer,Success,06:54:33 PM,Tablet,Phone Number,IRCTC,Others,49,Scheduled,USD,123456796201,987654328201
TXN07190,03/21/2024,1821.98,ICICI Bank,SBI Bank,4498.79,Bangalore,Male,Payment,Failed,06:48:16 AM,Laptop,QR Code,Flipkart,Shopping,50,Instant,EUR,123456796202,987654328202
TXN07191,04/22/2024,586.32,Axis Bank,Axis Bank,1986.59,Hyderabad,Female,Transfer,Success,09:16:16 AM,Mobile,UPI ID,Amazon,Food,51,Scheduled,GBP,123456796203,987654328203
TXN07192,05/23/2024,491.65,HDFC Bank,ICICI Bank,9033.18,Mumbai,Male,Payment,Success,02:37:05 PM,Tablet,Phone Number,Zomato,Travel,52,Instant,INR,123456796204,987654328204
TXN07193,06/24/2024,1980.95,SBI Bank,HDFC Bank,4488.9,Delhi,Female,Transfer,Success,04:02:15 PM,Laptop,QR Code,Swiggy,Bill Payment,53,Scheduled,USD,123456796205,987654328205
TXN07194,07/25/2024,824.3,ICICI Bank,SBI Bank,8427.54,Bangalore,Male,Payment,Success,12:39:27 PM,Mobile,UPI ID,IRCTC,Others,54,Instant,EUR,123456796206,987654328206
TXN07195,08/26/2024,696.12,Axis Bank,Axis Bank,1812.74,Hyderabad,Female,Transfer,Failed,05:31:01 AM,Tablet,Phone Number,Flipkart,Shopping,55,Scheduled,GBP,123456796207,987654328207
TXN07196,09/27/2024,280.82,HDFC Bank,ICICI Bank,6058.61,Mumbai,Male,Payment,Success,10:00:41 PM,Laptop,QR Code,Amazon,Food,56,Instant,INR,123456796208,987654328208
TXN07197,10/28/2024,1000.6,SBI Bank,HDFC Bank,6895.53,Delhi,Female,Transfer,Success,05:33:42 AM,Mobile,UPI ID,Zomato,Travel,57,Scheduled,USD,123456796209,987654328209
TXN07198,11/29/2024,310.53,ICICI Bank,SBI Bank,7496.98,Bangalore,Male,Payment,Success,10:59:57 AM,Tablet,Phone Number,Swiggy,Bill Payment,58,Instant,EUR,123456796210,987654328210
TXN07199,12/30/2024,721.87,Axis Bank,Axis Bank,7119.85,Hyderabad,Female,Transfer,Success,11:35:55 PM,Laptop,QR Code,IRCTC,Others,59,Scheduled,GBP,123456796211,987654328211
TXN07200,01/01/2024,1698.74,HDFC Bank,ICICI Bank,9723.41,Mumbai,Male,Payment,Failed,12:11:32 PM,Mobile,UPI ID,Flipkart,Shopping,20,Instant,INR,123456796212,987654328212
TXN07201,02/02/2024,1096.22,SBI Bank,HDFC Bank,7977.09,Delhi,Female,Transfer,Success,06:53:52 AM,Tablet,Phone Number,Amazon,Food,21,Scheduled,USD,123456796213,987654328213
TXN07202,03/03/2024,1699.32,ICICI Bank,SBI Bank,3006.67,Bangalore,Male,Payment,Success,02:28:49 PM,Laptop,QR Code,Zomato,Travel,22,Instant,EUR,123456796214,987654328214
TXN07203,04/04/2024,25.53,Axis Bank,Axis Bank,7816.92,Hyderabad,Female,Transfer,Success,05:49:48 AM,Mobile,UPI ID,Swiggy,Bill Payment,23,Scheduled,GBP,123456796215,987654328215
TXN07204,05/05/2024,206.31,HDFC Bank,ICICI Bank,8949.22,Mumbai,Male,Payment,Success,06:11:37 PM,Tablet,Phone Number,IRCTC,Others,24,Instant,INR,123456796216,987654328216
TXN07205,06/06/2024,1961.43,SBI Bank,HDFC Bank,6915.28,Delhi,Female,Transfer,Failed,11:54:22 PM,Laptop,QR Code,Flipkart,Shopping,25,Scheduled,USD,123456796217,987654328217
TXN07206,07/07/2024,164.75,ICICI Bank,SBI Bank,1540.34,Bangalore,Male,Payment,Success,03:00:04 PM,Mobile,UPI ID,Amazon,Food,26,Instant,EUR,123456796218,987654328218
TXN07207,08/08/2024,497.74,Axis Bank,Axis Bank,423.98,Hyderabad,Female,Transfer,Success,02:40:09 AM,Tablet,Phone Number,Zomato,Travel,27,Scheduled,GBP,123456796219,987654328219
TXN07208,09/09/2024,1358.19,HDFC Bank,ICICI Bank,3426.56,Mumbai,Male,Payment,Success,04:41:01 PM,Laptop,QR Code,Swiggy,Bill Payment,28,Instant,INR,123456796220,987654328220
TXN07209,10/10/2024,17.59,SBI Bank,HDFC Bank,407.36,Delhi,Female,Transfer,Success,03:40:36 AM,Mobile,UPI ID,IRCTC,Others,29,Scheduled,USD,123456796221,987654328221
TXN07210,11/11/2024,1281.67,ICICI Bank,SBI Bank,5375.61,Bangalore,Male,Payment,Failed,04:36:27 PM,Tablet,Phone Number,Flipkart,Shopping,30,Instant,EUR,123456796222,987654328222
TXN07211,12/12/2024,980.79,Axis Bank,Axis Bank,7070.42,Hyderabad,Female,Transfer,Success,12:06:35 PM,Laptop,QR Code,Amazon,Food,31,Scheduled,GBP,123456796223,987654328223
TXN07212,01/13/2024,708.19,HDFC Bank,ICICI Bank,2604.98,Mumbai,Male,Payment,Success,07:12:20 AM,Mobile,UPI ID,Zomato,Travel,32,Instant,INR,123456796224,987654328224
TXN07213,02/14/2024,586.86,SBI Bank,HDFC Bank,9199.65,Delhi,Female,Transfer,Success,10:54:08 AM,Tablet,Phone Number,Swiggy,Bill Payment,33,Scheduled,USD,123456796225,987654328225
TXN07214,03/15/2024,1879.49,ICICI Bank,SBI Bank,7979.57,Bangalore,Male,Payment,Success,02:30:10 PM,Laptop,QR Code,IRCTC,Others,34,Instant,EUR,123456796226,987654328226
TXN07215,04/16/2024,437.34,Axis Bank,Axis Bank,5491.3,Hyderabad,Female,Transfer,Failed,09:07:41 PM,Mobile,UPI ID,Flipkart,Shopping,35,Scheduled,GBP,123456796227,987654328227
TXN07216,05/17/2024,900.54,HDFC Bank,ICICI Bank,7553.97,Mumbai,Male,Payment,Success,04:35:41 PM,Tablet,Phone Number,Amazon,Food,36,Instant,INR,123456796228,987654328228
TXN07217,06/18/2024,367.61,SBI Bank,HDFC Bank,124.07,Delhi,Female,Transfer,Success,08:49:38 PM,Laptop,QR Code,Zomato,Travel,37,Scheduled,USD,123456796229,987654328229
TXN07218,07/19/2024,1003.23,ICICI Bank,SBI Bank,3406.62,Bangalore,Male,Payment,Success,12:15:14 PM,Mobile,UPI ID,Swiggy,Bill Payment,38,Instant,EUR,123456796230,987654328230
TXN07219,08/20/2024,501.81,Axis Bank,Axis Bank,3294.73,Hyderabad,Female,Transfer,Success,11:30:18 AM,Tablet,Phone Number,IRCTC,Others,39,Scheduled,GBP,123456796231,987654328231
TXN07220,09/21/2024,377.21,HDFC Bank,ICICI Bank,616.77,Mumbai,Male,Payment,Failed,03:06:31 AM,Laptop,QR Code,Flipkart,Shopping,40,Instant,INR,123456796232,987654328232
TXN07221,10/22/2024,66.28,SBI Bank,HDFC Bank,7721.73,Delhi,Female,Transfer,Success,04:35:08 PM,Mobile,UPI ID,Amazon,Food,41,Scheduled,USD,123456796233,987654328233
TXN07222,11/23/2024,897.83,ICICI Bank,SBI Bank,7142.78,Bangalore,Male,Payment,Success,05:48:51 PM,Tablet,Phone Number,Zomato,Travel,42,Instant,EUR,123456796234,987654328234
TXN07223,12/24/2024,871.09,Axis Bank,Axis Bank,8000.56,Hyderabad,Female,Transfer,Success,07:45:15 AM,Laptop,QR Code,Swiggy,Bill Payment,43,Scheduled,GBP,123456796235,987654328235
TXN07224,01/25/2024,1945.67,HDFC Bank,ICICI Bank,4082.48,Mumbai,Male,Payment,Success,04:49:32 PM,Mobile,UPI ID,IRCTC,Others,44,Instant,INR,123456796236,987654328236
TXN07225,02/26/2024,1290.12,SBI Bank,HDFC Bank,9218.24,Delhi,Female,Transfer,Failed,02:49:41 AM,Tablet,Phone Number,Flipkart,Shopping,45,Scheduled,USD,123456796237,987654328237
TXN07226,03/27/2024,1221.53,ICICI Bank,SBI Bank,275.68,Bangalore,Male,Payment,Success,03:34:01 AM,Laptop,QR Code,Amazon,Food,46,Instant,EUR,123456796238,987654328238
TXN07227,04/28/2024,1630.07,Axis Bank,Axis Bank,8995.66,Hyderabad,Female,Transfer,Success,12:18:25 PM,Mobile,UPI ID,Zomato,Travel,47,Scheduled,GBP,123456796239,987654328239
TXN07228,05/29/2024,944.64,HDFC Bank,ICICI Bank,9609.43,Mumbai,Male,Payment,Success,01:48:41 AM,Tablet,Phone Number,Swiggy,Bill Payment,48,Instant,INR,123456796240,987654328240
TXN07229,06/30/2024,1594.66,SBI Bank,HDFC Bank,2297.04,Delhi,Female,Transfer,Success,04:12:46 PM,Laptop,QR Code,IRCTC,Others,49,Scheduled,USD,123456796241,987654328241
TXN07230,07/01/2024,1518.99,ICICI Bank,SBI Bank,1808.71,Bangalore,Male,Payment,Failed,03:03:37 PM,Mobile,UPI ID,Flipkart,Shopping,50,Instant,EUR,123456796242,987654328242
TXN07231,08/02/2024,479.8,Axis Bank,Axis Bank,7093.31,Hyderabad,Female,Transfer,Success,09:28:38 AM,Tablet,Phone Number,Amazon,Food,51,Scheduled,GBP,123456796243,987654328243
TXN07232,09/03/2024,1546.61,HDFC Bank,ICICI Bank,552.71,Mumbai,Male,Payment,Success,04:13:48 PM,Laptop,QR Code,Zomato,Travel,52,Instant,INR,123456796244,987654328244
TXN07233,10/04/2024,922.96,SBI Bank,HDFC Bank,6042.45,Delhi,Female,Transfer,Success,07:50:42 AM,Mobile,UPI ID,Swiggy,Bill Payment,53,Scheduled,USD,123456796245,987654328245
TXN07234,11/05/2024,299.86,ICICI Bank,SBI Bank,5825.7,Bangalore,Male,Payment,Success,05:09:07 PM,Tablet,Phone Number,IRCTC,Others,54,Instant,EUR,123456796246,987654328246
TXN07235,12/06/2024,1033.23,Axis Bank,Axis Bank,4351.91,Hyderabad,Female,Transfer,Failed,05:49:42 AM,Laptop,QR Code,Flipkart,Shopping,55,Scheduled,GBP,123456796247,987654328247
TXN07236,01/07/2024,53.81,HDFC Bank,ICICI Bank,2319.19,Mumbai,Male,Payment,Success,10:54:34 PM,Mobile,UPI ID,Amazon,Food,56,Instant,INR,123456796248,987654328248
TXN07237,02/08/2024,1040.69,SBI Bank,HDFC Bank,3784.22,Delhi,Female,Transfer,Success,12:45:09 AM,Tablet,Phone Number,Zomato,Travel,57,Scheduled,USD,123456796249,987654328249
TXN07238,03/09/2024,362.19,ICICI Bank,SBI Bank,9316.04,Bangalore,Male,Payment,Success,05:37:06 AM,Laptop,QR Code,Swiggy,Bill Payment,58,Instant,EUR,123456796250,987654328250
TXN07239,04/10/2024,1048.5,Axis Bank,Axis Bank,7530.51,Hyderabad,Female,Transfer,Success,03:45:30 AM,Mobile,UPI ID,IRCTC,Others,59,Scheduled,GBP,123456796251,987654328251
TXN07240,05/11/2024,650.13,HDFC Bank,ICICI Bank,9162.05,Mumbai,Male,Payment,Failed,01:43:08 AM,Tablet,Phone Number,Flipkart,Shopping,20,Instant,INR,123456796252,987654328252
TXN07241,06/12/2024,344.22,SBI Bank,HDFC Bank,9431.51,Delhi,Female,Transfer,Success,09:04:41 AM,Laptop,QR Code,Amazon,Food,21,Scheduled,USD,123456796253,987654328253
TXN07242,07/13/2024,1245.52,ICICI Bank,SBI Bank,1426.25,Bangalore,Male,Payment,Success,08:38:08 AM,Mobile,UPI ID,Zomato,Travel,22,Instant,EUR,123456796254,987654328254
TXN07243,08/14/2024,957.99,Axis Bank,Axis Bank,9295.07,Hyderabad,Female,Transfer,Success,03:04:57 AM,Tablet,Phone Number,Swiggy,Bill Payment,23,Scheduled,GBP,123456796255,987654328255
TXN07244,09/15/2024,1812.81,HDFC Bank,ICICI Bank,8543.38,Mumbai,Male,Payment,Success,09:39:45 AM,Laptop,QR Code,IRCTC,Others,24,Instant,INR,123456796256,987654328256
TXN07245,10/16/2024,1584.92,SBI Bank,HDFC Bank,5636.08,Delhi,Female,Transfer,Failed,06:58:40 AM,Mobile,UPI ID,Flipkart,Shopping,25,Scheduled,USD,123456796257,987654328257
TXN07246,11/17/2024,976.98,ICICI Bank,SBI Bank,4382.3,Bangalore,Male,Payment,Success,11:47:03 AM,Tablet,Phone Number,Amazon,Food,26,Instant,EUR,123456796258,987654328258
TXN07247,12/18/2024,489.96,Axis Bank,Axis Bank,5440.66,Hyderabad,Female,Transfer,Success,04:22:08 PM,Laptop,QR Code,Zomato,Travel,27,Scheduled,GBP,123456796259,987654328259
TXN07248,01/19/2024,367.12,HDFC Bank,ICICI Bank,2239.75,Mumbai,Male,Payment,Success,10:53:18 PM,Mobile,UPI ID,Swiggy,Bill Payment,28,Instant,INR,123456796260,987654328260
TXN07249,02/20/2024,944.57,SBI Bank,HDFC Bank,8955.03,Delhi,Female,Transfer,Success,10:53:42 PM,Tablet,Phone Number,IRCTC,Others,29,Scheduled,USD,123456796261,987654328261
TXN07250,03/21/2024,1475.82,ICICI Bank,SBI Bank,1726.77,Bangalore,Male,Payment,Failed,07:45:26 PM,Laptop,QR Code,Flipkart,Shopping,30,Instant,EUR,123456796262,987654328262
TXN07251,04/22/2024,328.99,Axis Bank,Axis Bank,8171.47,Hyderabad,Female,Transfer,Success,02:47:03 PM,Mobile,UPI ID,Amazon,Food,31,Scheduled,GBP,123456796263,987654328263
TXN07252,05/23/2024,1190.04,HDFC Bank,ICICI Bank,1030.81,Mumbai,Male,Payment,Success,09:14:01 PM,Tablet,Phone Number,Zomato,Travel,32,Instant,INR,123456796264,987654328264
TXN07253,06/24/2024,1734.73,SBI Bank,HDFC Bank,9690.08,Delhi,Female,Transfer,Success,09:18:10 AM,Laptop,QR Code,Swiggy,Bill Payment,33,Scheduled,USD,123456796265,987654328265
TXN07254,07/25/2024,929.16,ICICI Bank,SBI Bank,1146.64,Bangalore,Male,Payment,Success,04:27:26 AM,Mobile,UPI ID,IRCTC,Others,34,Instant,EUR,123456796266,987654328266
TXN07255,08/26/2024,572.7,Axis Bank,Axis Bank,7946.63,Hyderabad,Female,Transfer,Failed,11:38:22 AM,Tablet,Phone Number,Flipkart,Shopping,35,Scheduled,GBP,123456796267,987654328267
TXN07256,09/27/2024,1373.57,HDFC Bank,ICICI Bank,4664.95,Mumbai,Male,Payment,Success,12:02:27 PM,Laptop,QR Code,Amazon,Food,36,Instant,INR,123456796268,987654328268
TXN07257,10/28/2024,564.6,SBI Bank,HDFC Bank,397.99,Delhi,Female,Transfer,Success,12:27:51 PM,Mobile,UPI ID,Zomato,Travel,37,Scheduled,USD,123456796269,987654328269
TXN07258,11/29/2024,1438.63,ICICI Bank,SBI Bank,1178.42,Bangalore,Male,Payment,Success,04:25:34 AM,Tablet,Phone Number,Swiggy,Bill Payment,38,Instant,EUR,123456796270,987654328270
TXN07259,12/30/2024,1764.71,Axis Bank,Axis Bank,2159.68,Hyderabad,Female,Transfer,Success,10:26:13 PM,Laptop,QR Code,IRCTC,Others,39,Scheduled,GBP,123456796271,987654328271
TXN07260,01/01/2024,1536.69,HDFC Bank,ICICI Bank,6324.29,Mumbai,Male,Payment,Failed,01:54:27 AM,Mobile,UPI ID,Flipkart,Shopping,40,Instant,INR,123456796272,987654328272
TXN07261,02/02/2024,309.61,SBI Bank,HDFC Bank,574.38,Delhi,Female,Transfer,Success,06:06:25 AM,Tablet,Phone Number,Amazon,Food,41,Scheduled,USD,123456796273,987654328273
TXN07262,03/03/2024,1606.89,ICICI Bank,SBI Bank,6982.16,Bangalore,Male,Payment,Success,06:35:47 PM,Laptop,QR Code,Zomato,Travel,42,Instant,EUR,123456796274,987654328274
TXN07263,04/04/2024,563.71,Axis Bank,Axis Bank,6708.39,Hyderabad,Female,Transfer,Success,02:56:24 AM,Mobile,UPI ID,Swiggy,Bill Payment,43,Scheduled,GBP,123456796275,987654328275
TXN07264,05/05/2024,1382.71,HDFC Bank,ICICI Bank,5485.82,Mumbai,Male,Payment,Success,10:00:51 AM,Tablet,Phone Number,IRCTC,Others,44,Instant,INR,123456796276,987654328276
TXN07265,06/06/2024,917.98,SBI Bank,HDFC Bank,5460.1,Delhi,Female,Transfer,Failed,11:32:05 PM,Laptop,QR Code,Flipkart,Shopping,45,Scheduled,USD,123456796277,987654328277
TXN07266,07/07/2024,808.28,ICICI Bank,SBI Bank,5577.94,Bangalore,Male,Payment,Success,01:53:50 PM,Mobile,UPI ID,Amazon,Food,46,Instant,EUR,123456796278,987654328278
TXN07267,08/08/2024,4.44,Axis Bank,Axis Bank,6897.39,Hyderabad,Female,Transfer,Success,09:52:12 PM,Tablet,Phone Number,Zomato,Travel,47,Scheduled,GBP,123456796279,987654328279
TXN07268,09/09/2024,1301.7,HDFC Bank,ICICI Bank,8321.18,Mumbai,Male,Payment,Success,08:27:25 PM,Laptop,QR Code,Swiggy,Bill Payment,48,Instant,INR,123456796280,987654328280
TXN07269,10/10/2024,750.79,SBI Bank,HDFC Bank,5818.61,Delhi,Female,Transfer,Success,06:13:36 AM,Mobile,UPI ID,IRCTC,Others,49,Scheduled,USD,123456796281,987654328281
TXN07270,11/11/2024,1688.99,ICICI Bank,SBI Bank,2657.35,Bangalore,Male,Payment,Failed,09:57:11 AM,Tablet,Phone Number,Flipkart,Shopping,50,Instant,EUR,123456796282,987654328282
TXN07271,12/12/2024,596.73,Axis Bank,Axis Bank,4685.47,Hyderabad,Female,Transfer,Success,10:35:39 PM,Laptop,QR Code,Amazon,Food,51,Scheduled,GBP,123456796283,987654328283
TXN07272,01/13/2024,852.58,HDFC Bank,ICICI Bank,7093.35,Mumbai,Male,Payment,Success,07:47:44 PM,Mobile,UPI ID,Zomato,Travel,52,Instant,INR,123456796284,987654328284
TXN07273,02/14/2024,1967.85,SBI Bank,HDFC Bank,1115.37,Delhi,Female,Transfer,Success,09:54:34 PM,Tablet,Phone Number,Swiggy,Bill Payment,53,Scheduled,USD,123456796285,987654328285
TXN07274,03/15/2024,1048.49,ICICI Bank,SBI Bank,8884.07,Bangalore,Male,Payment,Success,12:06:49 PM,Laptop,QR Code,IRCTC,Others,54,Instant,EUR,123456796286,987654328286
TXN07275,04/16/2024,1806.8,Axis Bank,Axis Bank,4169.93,Hyderabad,Female,Transfer,Failed,08:46:54 PM,Mobile,UPI ID,Flipkart,Shopping,55,Scheduled,GBP,123456796287,987654328287
TXN07276,05/17/2024,937.47,HDFC Bank,ICICI Bank,999.99,Mumbai,Male,Payment,Success,12:52:26 PM,Tablet,Phone Number,Amazon,Food,56,Instant,INR,123456796288,987654328288
TXN07277,06/18/2024,282.81,SBI Bank,HDFC Bank,5694.84,Delhi,Female,Transfer,Success,06:46:38 AM,Laptop,QR Code,Zomato,Travel,57,Scheduled,USD,123456796289,987654328289
TXN07278,07/19/2024,1297.65,ICICI Bank,SBI Bank,6541.77,Bangalore,Male,Payment,Success,05:30:18 PM,Mobile,UPI ID,Swiggy,Bill Payment,58,Instant,EUR,123456796290,987654328290
TXN07279,08/20/2024,639.24,Axis Bank,Axis Bank,9012.5,Hyderabad,Female,Transfer,Success,11:02:20 PM,Tablet,Phone Number,IRCTC,Others,59,Scheduled,GBP,123456796291,987654328291
TXN07280,09/21/2024,1898.96,HDFC Bank,ICICI Bank,8008.34,Mumbai,Male,Payment,Failed,09:09:07 AM,Laptop,QR Code,Flipkart,Shopping,20,Instant,INR,123456796292,987654328292
TXN07281,10/22/2024,511.35,SBI Bank,HDFC Bank,2551.98,Delhi,Female,Transfer,Success,12:44:00 PM,Mobile,UPI ID,Amazon,Food,21,Scheduled,USD,123456796293,987654328293
TXN07282,11/23/2024,1616.28,ICICI Bank,SBI Bank,893.28,Bangalore,Male,Payment,Success,10:24:12 PM,Tablet,Phone Number,Zomato,Travel,22,Instant,EUR,123456796294,987654328294
TXN07283,12/24/2024,899.54,Axis Bank,Axis Bank,170.07,Hyderabad,Female,Transfer,Success,07:09:34 AM,Laptop,QR Code,Swiggy,Bill Payment,23,Scheduled,GBP,123456796295,987654328295
TXN07284,01/25/2024,362.95,HDFC Bank,ICICI Bank,4443.33,Mumbai,Male,Payment,Success,02:45:59 PM,Mobile,UPI ID,IRCTC,Others,24,Instant,INR,123456796296,987654328296
TXN07285,02/26/2024,1628.89,SBI Bank,HDFC Bank,4812.75,Delhi,Female,Transfer,Failed,10:31:58 AM,Tablet,Phone Number,Flipkart,Shopping,25,Scheduled,USD,123456796297,987654328297
TXN07286,03/27/2024,816.26,ICICI Bank,SBI Bank,4416.33,Bangalore,Male,Payment,Success,10:53:24 AM,Laptop,QR Code,Amazon,Food,26,Instant,EUR,123456796298,987654328298
TXN07287,04/28/2024,851.52,Axis Bank,Axis Bank,6288.06,Hyderabad,Female,Transfer,Success,10:22:15 PM,Mobile,UPI ID,Zomato,Travel,27,Scheduled,GBP,123456796299,987654328299
TXN07288,05/29/2024,1601.97,HDFC Bank,ICICI Bank,695.92,Mumbai,Male,Payment,Success,07:17:07 AM,Tablet,Phone Number,Swiggy,Bill Payment,28,Instant,INR,123456796300,987654328300
TXN07289,06/30/2024,1228.82,SBI Bank,HDFC Bank,6754.25,Delhi,Female,Transfer,Success,12:59:09 AM,Laptop,QR Code,IRCTC,Others,29,Scheduled,USD,123456796301,987654328301
TXN07290,07/01/2024,1015.81,ICICI Bank,SBI Bank,5439.02,Bangalore,Male,Payment,Failed,01:29:34 AM,Mobile,UPI ID,Flipkart,Shopping,30,Instant,EUR,123456796302,987654328302
TXN07291,08/02/2024,1960.21,Axis Bank,Axis Bank,2545.52,Hyderabad,Female,Transfer,Success,08:11:57 PM,Tablet,Phone Number,Amazon,Food,31,Scheduled,GBP,123456796303,987654328303
TXN07292,09/03/2024,59.83,HDFC Bank,ICICI Bank,3538.3,Mumbai,Male,Payment,Success,09:30:53 AM,Laptop,QR Code,Zomato,Travel,32,Instant,INR,123456796304,987654328304
TXN07293,10/04/2024,1869.82,SBI Bank,HDFC Bank,1509.37,Delhi,Female,Transfer,Success,08:44:50 PM,Mobile,UPI ID,Swiggy,Bill Payment,33,Scheduled,USD,123456796305,987654328305
TXN07294,11/05/2024,694.14,ICICI Bank,SBI Bank,827.63,Bangalore,Male,Payment,Success,07:20:04 PM,Tablet,Phone Number,IRCTC,Others,34,Instant,EUR,123456796306,987654328306
TXN07295,12/06/2024,1695.36,Axis Bank,Axis Bank,9968.87,Hyderabad,Female,Transfer,Failed,02:46:11 PM,Laptop,QR Code,Flipkart,Shopping,35,Scheduled,GBP,123456796307,987654328307
TXN07296,01/07/2024,645.51,HDFC Bank,ICICI Bank,1422.12,Mumbai,Male,Payment,Success,05:43:21 PM,Mobile,UPI ID,Amazon,Food,36,Instant,INR,123456796308,987654328308
TXN07297,02/08/2024,1933.29,SBI Bank,HDFC Bank,5466.13,Delhi,Female,Transfer,Success,02:46:16 AM,Tablet,Phone Number,Zomato,Travel,37,Scheduled,USD,123456796309,987654328309
